Kampanya İsmi;Gönderim Tarihi;E-Posta Konusu;Gönderim Kriterleri;Hariç Tutulacak Kriterler;Gönderilen;Okunan;Okuma Oranı;Tekil Tıklama;Tekil Tıklama Oranı;Toplam Okuma;Toplam Tıklama;Ulaşmayan;Ulaşmayan Oranı;Geçersiz;Geçersiz Oranı;Diğer;Diğer Oran;Üyelikten Ayrılanlar;Üyelikten Ayrılan Oranı;Şikayet;Şikayet Oranı;Ziyaretçi;Satın Alan;Satın Alan Oranı;Ürün;Ciro
izmIZM_5460983;26/07/2025 08:30;<##PersonalSubject##>;;;15752;2514;15,96;4;0,16;2937;8;0;0,00;0;0,00;13238;84,04;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460985;26/07/2025 08:30;<##PersonalSubject##>;;;5080;907;17,85;7;0,77;1065;8;0;0,00;0;0,00;4173;82,15;0;0,00;0;0,00;;0;0,00;0;
istIST_5460969;25/07/2025 08:30;<##PersonalSubject##>;;;77627;12769;16,45;85;0,67;15463;117;0;0,00;0;0,00;64858;83,55;0;0,00;0;0,00;;0;0,00;0;
antANT_5460977;25/07/2025 08:30;<##PersonalSubject##>;;;5293;908;17,15;2;0,22;1065;4;0;0,00;0;0,00;4385;82,85;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460971;25/07/2025 08:30;<##PersonalSubject##>;;;12221;2596;21,24;27;1,04;3101;29;1;0,01;0;0,00;9624;78,75;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460975;25/07/2025 08:30;<##PersonalSubject##>;;;5096;923;18,11;3;0,33;1072;7;0;0,00;0;0,00;4173;81,89;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460973;25/07/2025 08:30;<##PersonalSubject##>;;;15564;2576;16,55;5;0,19;2995;12;0;0,00;0;0,00;12988;83,45;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5460967;24/07/2025 13:00;<##PersonalSubject##>;;;108721;18379;16,90;121;0,66;22061;217;189;0,17;22;0,02;90131;82,90;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460959;24/07/2025 08:30;<##PersonalSubject##>;;;12052;2561;21,25;22;0,86;3138;29;17;0,14;0;0,00;9474;78,61;0;0,00;0;0,00;;0;0,00;0;
antANT_5460965;24/07/2025 08:30;<##PersonalSubject##>;;;5139;907;17,65;4;0,44;1076;7;6;0,12;0;0,00;4226;82,23;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460961;24/07/2025 08:30;<##PersonalSubject##>;;;15552;2786;17,91;10;0,36;3353;11;22;0,14;0;0,00;12744;81,94;0;0,00;0;0,00;;0;0,00;0;
istIST_5460957;24/07/2025 08:30;<##PersonalSubject##>;;;77386;12498;16,15;83;0,66;15138;112;12328;15,93;33;0,04;52527;67,88;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460963;24/07/2025 08:30;<##PersonalSubject##>;;;5026;978;19,46;6;0,61;1194;23;9;0,18;0;0,00;4039;80,36;0;0,00;0;0,00;;0;0,00;0;
istIST_20250723_YEU_5461423;23/07/2025 14:02;Haftanın Fırsatları Yayında! Üstelik Ödemede 100 TL İndirim!;;;76999;12508;16,24;267;2,13;15002;319;0;0,00;0;0,00;64491;83,76;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460949;23/07/2025 08:30;<##PersonalSubject##>;;;11760;2644;22,48;25;0,95;3139;26;0;0,00;0;0,00;9116;77,52;0;0,00;0;0,00;;0;0,00;0;
antANT_5460955;23/07/2025 08:30;<##PersonalSubject##>;;;4951;896;18,10;2;0,22;1044;2;0;0,00;0;0,00;4055;81,90;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460951;23/07/2025 08:30;<##PersonalSubject##>;;;14802;2531;17,10;11;0,43;2998;15;0;0,00;0;0,00;12271;82,90;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460953;23/07/2025 08:30;<##PersonalSubject##>;;;4829;967;20,02;2;0,21;1161;3;0;0,00;0;0,00;3862;79,98;0;0,00;0;0,00;;0;0,00;0;
istIST_5460947;23/07/2025 08:30;<##PersonalSubject##>;;;77003;12546;16,29;75;0,60;15159;116;0;0,00;0;0,00;64457;83,71;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460943;22/07/2025 08:30;<##PersonalSubject##>;;;4821;931;19,31;7;0,75;1122;9;581;12,05;11;0,23;3298;68,41;0;0,00;0;0,00;;0;0,00;0;
istIST_5460937;22/07/2025 08:30;<##PersonalSubject##>;;;76862;12946;16,84;82;0,63;15648;92;26346;34,28;71;0,09;37499;48,79;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460941;22/07/2025 08:30;<##PersonalSubject##>;;;15070;2582;17,13;8;0,31;3071;13;1748;11,60;24;0,16;10716;71,11;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460939;22/07/2025 08:30;<##PersonalSubject##>;;;11621;2437;20,97;29;1,19;2865;32;1234;10,62;3;0,03;7947;68,38;0;0,00;0;0,00;;0;0,00;0;
antANT_5460945;22/07/2025 08:30;<##PersonalSubject##>;;;4946;837;16,92;1;0,12;1007;1;504;10,19;9;0,18;3596;72,71;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460933;21/07/2025 08:30;<##PersonalSubject##>;;;4581;896;19,56;7;0,78;1111;9;410;8,95;5;0,11;3270;71,38;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460931;21/07/2025 08:30;<##PersonalSubject##>;;;14451;2375;16,43;7;0,29;2808;11;991;6,86;23;0,16;11062;76,55;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460929;21/07/2025 08:30;<##PersonalSubject##>;;;11273;2468;21,89;26;1,05;2912;37;820;7,27;13;0,12;7972;70,72;0;0,00;0;0,00;;0;0,00;0;
istIST_5460927;21/07/2025 08:30;<##PersonalSubject##>;;;77154;12666;16,42;99;0,78;15319;148;26193;33,95;51;0,07;38244;49,57;0;0,00;0;0,00;;0;0,00;0;
antANT_5460935;21/07/2025 08:30;<##PersonalSubject##>;;;4806;849;17,67;3;0,35;1006;5;359;7,47;12;0,25;3586;74,62;0;0,00;0;0,00;;0;0,00;0;
istIST_5460917;20/07/2025 08:30;<##PersonalSubject##>;;;76987;12921;16,78;87;0,67;15556;142;26580;34,53;52;0,07;37434;48,62;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460921;20/07/2025 08:30;<##PersonalSubject##>;;;15170;2551;16,82;9;0,35;2967;14;1811;11,94;24;0,16;10784;71,09;0;0,00;0;0,00;;0;0,00;0;
antANT_5460925;20/07/2025 08:30;<##PersonalSubject##>;;;5029;852;16,94;2;0,23;1015;3;637;12,67;12;0,24;3528;70,15;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460923;20/07/2025 08:30;<##PersonalSubject##>;;;4874;959;19,68;4;0,42;1127;10;707;14,51;8;0,16;3200;65,65;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460919;20/07/2025 08:30;<##PersonalSubject##>;;;11965;2668;22,30;19;0,71;3158;27;1479;12,36;10;0,08;7808;65,26;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5460915;19/07/2025 13:00;<##PersonalSubject##>;;;107464;18376;17,10;131;0,71;21960;213;30193;28,10;96;0,09;58799;54,72;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460911;19/07/2025 08:30;<##PersonalSubject##>;;;4929;975;19,78;9;0,92;1164;13;801;16,25;7;0,14;3146;63,83;0;0,00;0;0,00;;0;0,00;0;
antANT_5460913;19/07/2025 08:30;<##PersonalSubject##>;;;5128;897;17,49;2;0,22;1066;2;707;13,79;7;0,14;3517;68,58;0;0,00;0;0,00;;0;0,00;0;
istIST_5460905;19/07/2025 08:30;<##PersonalSubject##>;;;77201;12858;16,66;80;0,62;15513;132;26795;34,71;41;0,05;37507;48,58;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460909;19/07/2025 08:30;<##PersonalSubject##>;;;15314;2565;16,75;8;0,31;3033;12;1977;12,91;29;0,19;10743;70,15;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460907;19/07/2025 08:30;<##PersonalSubject##>;;;12060;2611;21,65;23;0,88;3132;37;1653;13,71;11;0,09;7785;64,55;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460897;18/07/2025 08:30;<##PersonalSubject##>;;;11708;2513;21,46;30;1,19;3035;43;1163;9,93;8;0,07;8024;68,53;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460901;18/07/2025 08:30;<##PersonalSubject##>;;;4828;938;19,43;8;0,85;1140;13;581;12,03;7;0,14;3302;68,39;0;0,00;0;0,00;;0;0,00;0;
antANT_5460903;18/07/2025 08:30;<##PersonalSubject##>;;;4948;904;18,27;2;0,22;1042;4;542;10,95;9;0,18;3493;70,59;0;0,00;0;0,00;;0;0,00;0;
istIST_5460895;18/07/2025 08:30;<##PersonalSubject##>;;;76814;12898;16,79;100;0,78;15639;118;26110;33,99;52;0,07;37754;49,15;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460899;18/07/2025 08:30;<##PersonalSubject##>;;;14652;2506;17,10;7;0,28;2968;9;1474;10,06;17;0,12;10655;72,72;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460887;17/07/2025 08:30;<##PersonalSubject##>;;;14646;2489;16,99;3;0,12;2876;4;1339;9,14;23;0,16;10795;73,71;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460889;17/07/2025 08:30;<##PersonalSubject##>;;;4694;919;19,58;4;0,44;1091;5;560;11,93;7;0,15;3208;68,34;0;0,00;0;0,00;;0;0,00;0;
istIST_5460883;17/07/2025 08:30;<##PersonalSubject##>;;;76707;12609;16,44;80;0,63;15389;118;26277;34,26;69;0,09;37752;49,22;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460885;17/07/2025 08:30;<##PersonalSubject##>;;;11683;2559;21,90;29;1,13;3039;44;1149;9,83;14;0,12;7961;68,14;0;0,00;0;0,00;;0;0,00;0;
antANT_5460891;17/07/2025 08:30;<##PersonalSubject##>;;;4921;891;18,11;0;0,00;1066;0;504;10,24;3;0,06;3523;71,59;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460879;16/07/2025 08:30;<##PersonalSubject##>;;;4688;951;20,29;5;0,53;1144;6;573;12,22;5;0,11;3159;67,38;0;0,00;0;0,00;;0;0,00;0;
istIST_5460873;16/07/2025 08:30;<##PersonalSubject##>;;;76601;12595;16,44;58;0,46;15343;95;26331;34,37;83;0,11;37592;49,08;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460875;16/07/2025 08:30;<##PersonalSubject##>;;;11544;2536;21,97;18;0,71;3060;26;1164;10,08;5;0,04;7839;67,91;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460877;16/07/2025 08:30;<##PersonalSubject##>;;;14639;2473;16,89;2;0,08;2916;2;1359;9,28;26;0,18;10781;73,65;0;0,00;0;0,00;;0;0,00;0;
antANT_5460881;16/07/2025 08:30;<##PersonalSubject##>;;;4865;857;17,62;3;0,35;1000;5;465;9,56;6;0,12;3537;72,70;0;0,00;0;0,00;;0;0,00;0;
istIST_5460863;15/07/2025 08:30;<##PersonalSubject##>;;;76259;12724;16,69;56;0,44;15357;62;26221;34,38;60;0,08;37254;48,85;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460869;15/07/2025 08:30;<##PersonalSubject##>;;;4591;926;20,17;2;0,22;1117;3;556;12,11;2;0,04;3107;67,68;0;0,00;0;0,00;;0;0,00;0;
antANT_5460871;15/07/2025 08:30;<##PersonalSubject##>;;;4911;884;18,00;4;0,45;1050;7;519;10,57;6;0,12;3502;71,31;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460867;15/07/2025 08:30;<##PersonalSubject##>;;;14693;2520;17,15;4;0,16;2928;6;1375;9,36;24;0,16;10774;73,33;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460865;15/07/2025 08:30;<##PersonalSubject##>;;;11575;2609;22,54;17;0,65;3174;26;1132;9,78;15;0,13;7819;67,55;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460857;14/07/2025 08:30;<##PersonalSubject##>;;;14554;2406;16,53;6;0,25;2800;6;1327;9,12;30;0,21;10791;74,14;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460855;14/07/2025 08:30;<##PersonalSubject##>;;;11480;2488;21,67;26;1,05;2950;35;1065;9,28;14;0,12;7913;68,93;0;0,00;0;0,00;;0;0,00;0;
istIST_5460853;14/07/2025 08:30;<##PersonalSubject##>;;;76381;12523;16,40;76;0,61;15001;132;26373;34,53;58;0,08;37427;49,00;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460859;14/07/2025 08:30;<##PersonalSubject##>;;;4641;956;20,60;5;0,52;1129;9;529;11,40;7;0,15;3149;67,85;0;0,00;0;0,00;;0;0,00;0;
antANT_5460861;14/07/2025 08:30;<##PersonalSubject##>;;;4950;812;16,40;4;0,49;965;6;486;9,82;13;0,26;3639;73,52;0;0,00;0;0,00;;0;0,00;0;
istIST_5460843;13/07/2025 08:30;<##PersonalSubject##>;;;76109;12378;16,26;57;0,46;14865;104;26046;34,22;48;0,06;37637;49,45;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460845;13/07/2025 08:30;<##PersonalSubject##>;;;11707;2527;21,59;18;0,71;3010;27;1188;10,15;11;0,09;7981;68,17;0;0,00;0;0,00;;0;0,00;0;
antANT_5460851;13/07/2025 08:30;<##PersonalSubject##>;;;4870;824;16,92;1;0,12;986;1;528;10,84;10;0,21;3508;72,03;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460847;13/07/2025 08:30;<##PersonalSubject##>;;;14860;2441;16,43;7;0,29;2884;7;1328;8,94;20;0,13;11071;74,50;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460849;13/07/2025 08:30;<##PersonalSubject##>;;;4719;946;20,05;2;0,21;1106;2;581;12,31;8;0,17;3184;67,47;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5460841;12/07/2025 13:00;<##PersonalSubject##>;;;106691;17820;16,70;82;0,46;21250;142;29932;28,05;111;0,10;58828;55,14;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460837;12/07/2025 08:30;<##PersonalSubject##>;;;4668;944;20,22;4;0,42;1117;9;577;12,36;7;0,15;3140;67,27;0;0,00;0;0,00;;0;0,00;0;
antANT_5460839;12/07/2025 08:30;<##PersonalSubject##>;;;4951;786;15,88;1;0,13;932;2;579;11,69;10;0,20;3576;72,23;0;0,00;0;0,00;;0;0,00;0;
istIST_5460831;12/07/2025 08:30;<##PersonalSubject##>;;;76321;12529;16,42;55;0,44;15169;104;26460;34,67;33;0,04;37299;48,87;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460833;12/07/2025 08:30;<##PersonalSubject##>;;;11619;2517;21,66;21;0,83;2983;31;1230;10,59;10;0,09;7862;67,67;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460835;12/07/2025 08:30;<##PersonalSubject##>;;;14934;2361;15,81;10;0,42;2780;11;1530;10,25;25;0,17;11018;73,78;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460823;11/07/2025 08:30;<##PersonalSubject##>;;;11972;2371;19,80;20;0,84;2806;33;1620;13,53;10;0,08;7971;66,58;0;0,00;0;0,00;;0;0,00;0;
istIST_5460821;11/07/2025 08:30;<##PersonalSubject##>;;;76212;12489;16,39;69;0,55;14863;111;26349;34,57;68;0,09;37306;48,95;0;0,00;0;0,00;;0;0,00;0;
antANT_5460829;11/07/2025 08:30;<##PersonalSubject##>;;;5097;835;16,38;3;0,36;979;3;715;14,03;9;0,18;3538;69,41;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460827;11/07/2025 08:30;<##PersonalSubject##>;;;4994;900;18,02;3;0,33;1058;5;855;17,12;6;0,12;3233;64,74;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460825;11/07/2025 08:30;<##PersonalSubject##>;;;14953;2427;16,23;4;0,16;2870;6;1521;10,17;16;0,11;10989;73,49;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5460819;10/07/2025 13:00;<##PersonalSubject##>;;;105877;18026;17,03;87;0,48;21548;143;29680;28,03;140;0,13;58031;54,81;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460813;10/07/2025 08:30;<##PersonalSubject##>;;;14848;2493;16,79;4;0,16;2901;7;1537;10,35;19;0,13;10799;72,73;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460803;09/07/2025 08:30;<##PersonalSubject##>;;;14694;2447;16,65;6;0,25;2862;10;1511;10,28;21;0,14;10715;72,92;0;0,00;0;0,00;;0;0,00;0;
istIST_5460799;09/07/2025 08:30;<##PersonalSubject##>;;;75212;12405;16,49;83;0,67;15066;128;26256;34,91;69;0,09;36482;48,51;0;0,00;0;0,00;;0;0,00;0;
antANT_5460807;09/07/2025 08:30;<##PersonalSubject##>;;;4981;861;17,29;4;0,46;1010;6;669;13,43;10;0,20;3441;69,08;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460801;09/07/2025 08:30;<##PersonalSubject##>;;;11661;2511;21,53;23;0,92;2980;24;1192;10,22;3;0,03;7955;68,22;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460805;09/07/2025 08:30;<##PersonalSubject##>;;;4709;897;19,05;3;0,33;1072;7;625;13,27;12;0,25;3175;67,42;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460793;08/07/2025 08:30;<##PersonalSubject##>;;;14600;2582;17,68;6;0,23;3020;11;1320;9,04;15;0,10;10683;73,17;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460795;08/07/2025 08:30;<##PersonalSubject##>;;;4759;959;20,15;3;0,31;1137;4;589;12,38;5;0,11;3206;67,37;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460791;08/07/2025 08:30;<##PersonalSubject##>;;;11583;2559;22,09;18;0,70;3011;29;1195;10,32;9;0,08;7820;67,51;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460785;07/07/2025 08:30;<##PersonalSubject##>;;;4733;960;20,28;5;0,52;1111;8;591;12,49;8;0,17;3174;67,06;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460783;07/07/2025 08:30;<##PersonalSubject##>;;;14979;2631;17,56;3;0,11;3087;6;1482;9,89;35;0,23;10831;72,31;0;0,00;0;0,00;;0;0,00;0;
antANT_5460787;07/07/2025 08:30;<##PersonalSubject##>;;;4808;894;18,59;3;0,34;1071;4;506;10,52;5;0,10;3403;70,78;0;0,00;0;0,00;;0;0,00;0;
istIST_5460779;07/07/2025 08:30;<##PersonalSubject##>;;;75234;12400;16,48;108;0,87;14980;190;26407;35,10;120;0,16;36307;48,26;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460781;07/07/2025 08:30;<##PersonalSubject##>;;;11427;2527;22,11;17;0,67;2989;25;1168;10,22;14;0,12;7718;67,54;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460775;06/07/2025 08:30;<##PersonalSubject##>;;;4665;959;20,56;2;0,21;1119;3;601;12,88;10;0,21;3095;66,35;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460773;06/07/2025 08:30;<##PersonalSubject##>;;;14933;2400;16,07;4;0,17;2826;6;1600;10,71;26;0,17;10907;73,04;0;0,00;0;0,00;;0;0,00;0;
istIST_5460769;06/07/2025 08:30;<##PersonalSubject##>;;;74964;12443;16,60;87;0,70;14885;100;26196;34,94;100;0,13;36225;48,32;0;0,00;0;0,00;;0;0,00;0;
antANT_5460777;06/07/2025 08:30;<##PersonalSubject##>;;;4881;790;16,19;1;0,13;910;2;556;11,39;16;0,33;3519;72,10;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460771;06/07/2025 08:30;<##PersonalSubject##>;;;11546;2462;21,32;26;1,06;2898;29;1254;10,86;20;0,17;7810;67,64;0;0,00;0;0,00;;0;0,00;0;
istIST_20250705_YEU_5461419;05/07/2025 20:30;Haftanın Fırsatları - 100 TL'lik ekstra indirim;;;74658;12035;16,12;223;1,85;14323;323;26617;35,65;89;0,12;35917;48,11;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460761;05/07/2025 08:30;<##PersonalSubject##>;;;15265;2465;16,15;3;0,12;2894;5;2088;13,68;34;0,22;10678;69,95;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460763;05/07/2025 08:30;<##PersonalSubject##>;;;4606;844;18,32;1;0,12;1001;2;637;13,83;5;0,11;3120;67,74;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460759;05/07/2025 08:30;<##PersonalSubject##>;;;11625;2533;21,79;16;0,63;2983;26;1297;11,16;21;0,18;7774;66,87;0;0,00;0;0,00;;0;0,00;0;
antANT_5460765;05/07/2025 08:30;<##PersonalSubject##>;;;4796;773;16,12;4;0,52;916;4;585;12,20;7;0,15;3431;71,54;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460753;04/07/2025 08:30;<##PersonalSubject##>;;;4562;884;19,38;1;0,11;1050;1;571;12,52;11;0,24;3096;67,86;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460751;04/07/2025 08:30;<##PersonalSubject##>;;;14690;2410;16,41;1;0,04;2829;1;1542;10,50;36;0,25;10702;72,85;0;0,00;0;0,00;;0;0,00;0;
antANT_5460755;04/07/2025 08:30;<##PersonalSubject##>;;;4913;815;16,59;2;0,25;964;2;536;10,91;6;0,12;3556;72,38;0;0,00;0;0,00;;0;0,00;0;
istIST_5460747;04/07/2025 08:30;<##PersonalSubject##>;;;0;0;0,00;0;0,00;0;0;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460749;04/07/2025 08:30;<##PersonalSubject##>;;;11452;2516;21,97;23;0,91;2988;33;1182;10,32;20;0,17;7734;67,53;0;0,00;0;0,00;;0;0,00;0;
istIST_5460735;03/07/2025 08:30;<##PersonalSubject##>;;;0;0;0,00;0;0,00;0;0;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
antANT_5460743;03/07/2025 08:30;<##PersonalSubject##>;;;4871;606;12,44;2;0,33;685;3;539;11,07;11;0,23;3715;76,27;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460737;03/07/2025 08:30;<##PersonalSubject##>;;;11648;2069;17,76;15;0,72;2400;15;1219;10,47;18;0,15;8342;71,62;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460739;03/07/2025 08:30;<##PersonalSubject##>;;;15144;1970;13,01;1;0,05;2277;1;1489;9,83;32;0,21;11653;76,95;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460741;03/07/2025 08:30;<##PersonalSubject##>;;;4753;720;15,15;0;0,00;870;0;596;12,54;8;0,17;3429;72,14;0;0,00;0;0,00;;0;0,00;0;
istIST_5460725;02/07/2025 08:30;<##PersonalSubject##>;;;80970;6301;7,78;67;1,06;7486;76;26835;33,14;24444;30,19;23390;28,89;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460729;02/07/2025 08:30;<##PersonalSubject##>;;;16105;2017;12,52;3;0,15;2322;4;2536;15,75;1181;7,33;10371;64,40;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460731;02/07/2025 08:30;<##PersonalSubject##>;;;5187;697;13,44;6;0,86;807;14;981;18,91;389;7,50;3120;60,15;0;0,00;0;0,00;;0;0,00;0;
antANT_5460733;02/07/2025 08:30;<##PersonalSubject##>;;;5495;695;12,65;5;0,72;795;5;878;15,98;533;9,70;3389;61,67;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460727;02/07/2025 08:30;<##PersonalSubject##>;;;12631;1984;15,71;26;1,31;2330;27;2014;15,94;885;7,01;7748;61,34;0;0,00;0;0,00;;0;0,00;0;
istIST_5460715;01/07/2025 08:30;<##PersonalSubject##>;;;80562;11959;14,84;96;0,80;14384;115;26326;32,68;81;0,10;42196;52,38;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460717;01/07/2025 08:30;<##PersonalSubject##>;;;12121;2441;20,14;23;0,94;2900;25;1518;12,52;15;0,12;8147;67,21;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460719;01/07/2025 08:30;<##PersonalSubject##>;;;15455;2383;15,42;8;0,34;2806;14;1887;12,21;42;0,27;11143;72,10;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460721;01/07/2025 08:30;<##PersonalSubject##>;;;5064;901;17,79;8;0,89;1099;12;781;15,42;4;0,08;3378;66,71;0;0,00;0;0,00;;0;0,00;0;
antANT_5460723;01/07/2025 08:30;<##PersonalSubject##>;;;5178;823;15,89;6;0,73;958;9;613;11,84;11;0,21;3731;72,05;0;0,00;0;0,00;;0;0,00;0;
istIST_5460705;30/06/2025 08:30;<##PersonalSubject##>;;;80391;10735;13,35;101;0,94;12884;167;26888;33,45;844;1,05;41924;52,15;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460711;30/06/2025 08:30;<##PersonalSubject##>;;;5194;375;7,22;3;0,80;468;3;3285;63,25;23;0,44;1511;29,09;0;0,00;0;0,00;;0;0,00;0;
antANT_5460713;30/06/2025 08:30;<##PersonalSubject##>;;;5343;286;5,35;1;0,35;333;2;3653;68,37;31;0,58;1373;25,70;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460709;30/06/2025 08:30;<##PersonalSubject##>;;;16079;1031;6,41;1;0,10;1229;2;9035;56,19;82;0,51;5931;36,89;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460707;30/06/2025 08:30;<##PersonalSubject##>;;;12620;1129;8,95;21;1,86;1341;27;7234;57,32;70;0,55;4187;33,18;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5460693;28/06/2025 13:00;<##PersonalSubject##>;;;109906;11468;10,43;118;1,03;13079;138;28775;26,18;30;0,03;69633;63,36;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460687;28/06/2025 08:30;<##PersonalSubject##>;;;14584;2044;14,02;5;0,24;2360;10;909;6,23;11;0,08;11620;79,68;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460685;28/06/2025 08:30;<##PersonalSubject##>;;;11558;2164;18,72;18;0,83;2572;27;757;6,55;5;0,04;8632;74,68;0;0,00;0;0,00;;0;0,00;0;
antANT_5460691;28/06/2025 08:30;<##PersonalSubject##>;;;4810;645;13,41;2;0,31;750;3;326;6,78;1;0,02;3838;79,79;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460689;28/06/2025 08:30;<##PersonalSubject##>;;;4479;701;15,65;3;0,43;816;5;354;7,90;6;0,13;3418;76,31;0;0,00;0;0,00;;0;0,00;0;
istIST_5460673;27/06/2025 08:30;<##PersonalSubject##>;;;80898;11669;14,42;88;0,75;13742;135;26655;32,95;61;0,08;42513;52,55;0;0,00;0;0,00;;0;0,00;0;
ankANK_5460675;27/06/2025 08:30;<##PersonalSubject##>;;;12564;2468;19,64;19;0,77;2892;27;1757;13,98;12;0,10;8327;66,28;0;0,00;0;0,00;;0;0,00;0;
burBUR_5460679;27/06/2025 08:30;<##PersonalSubject##>;;;4970;837;16,84;3;0,36;1003;5;844;16,98;8;0,16;3281;66,02;0;0,00;0;0,00;;0;0,00;0;
antANT_5460681;27/06/2025 08:30;<##PersonalSubject##>;;;5230;740;14,15;2;0,27;870;3;741;14,17;8;0,15;3741;71,53;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5460677;27/06/2025 08:30;<##PersonalSubject##>;;;15951;2364;14,82;4;0,17;2764;7;2246;14,08;35;0,22;11306;70,88;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5460671;26/06/2025 13:00;<##PersonalSubject##>;;;113647;17498;15,40;142;0,81;20777;216;32268;28,39;87;0,08;63794;56,13;0;0,00;0;0,00;;0;0,00;0;
