Campaign Name;Date;Email Subject;Target Criteria;Excluded Criteria;Sent;Total Opens;Open Rate;Unique Clicks;Unique Click Rate;Total Open;Total Clicks;Soft Bounce;Soft Bounce Rate;Hard Bounce;Hard Bounce Rate;Other;Other Rate;Unsubscribed;Unsubscribed Rate;Complaint;Complaint Rate;Visitor;Buyer;Buyer Conversion;Item;Revenue
antANT_5462150;04/11/2025 08:30;<##PersonalSubject##>;;;10732;2579;24,03;0;0,00;2805;0;6;0,06;348;3,24;7799;72,67;0;0,00;0;0,00;;0;0,00;0;
ankANK_5462144;04/11/2025 08:30;<##PersonalSubject##>;;;24934;6863;27,52;1;0,01;7505;5;19;0,08;559;2,24;17493;70,16;0;0,00;0;0,00;;0;0,00;0;
istIST_5462142;04/11/2025 08:30;<##PersonalSubject##>;;;143609;37168;25,88;17;0,05;44471;61;286;0,20;5093;3,55;101062;70,37;0;0,00;0;0,00;;0;0,00;0;
ankANK_5462134;03/11/2025 08:30;<##PersonalSubject##>;;;24671;6712;27,21;3;0,04;7575;5;690;2,80;6;0,02;17263;69,97;0;0,00;0;0,00;;0;0,00;0;
burBUR_5462138;03/11/2025 08:30;<##PersonalSubject##>;;;10448;2858;27,35;1;0,03;3200;1;346;3,31;5;0,05;7239;69,29;0;0,00;0;0,00;;0;0,00;0;
antANT_5462140;03/11/2025 08:30;<##PersonalSubject##>;;;10578;2537;23,98;4;0,16;2801;14;342;3,23;3;0,03;7696;72,75;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5462136;03/11/2025 08:30;<##PersonalSubject##>;;;36566;7813;21,37;3;0,04;8710;3;1449;3,96;10;0,03;27294;74,64;0;0,00;0;0,00;;0;0,00;0;
istIST_5462132;03/11/2025 08:30;<##PersonalSubject##>;;;144299;36087;25,01;13;0,04;40681;49;5608;3,89;47;0,03;102557;71,07;0;0,00;0;0,00;;0;0,00;0;
istIST_5462122;02/11/2025 08:30;<##PersonalSubject##>;;;143955;36610;25,43;20;0,05;41580;36;5836;4,05;57;0,04;101452;70,47;0;0,00;0;0,00;;0;0,00;0;
burBUR_5462128;02/11/2025 08:30;<##PersonalSubject##>;;;10623;2920;27,49;1;0,03;3269;1;339;3,19;7;0,07;7357;69,26;0;0,00;0;0,00;;0;0,00;0;
ankANK_5462124;02/11/2025 08:30;<##PersonalSubject##>;;;24789;6674;26,92;0;0,00;7656;0;729;2,94;14;0,06;17372;70,08;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5462126;02/11/2025 08:30;<##PersonalSubject##>;;;36277;7608;20,97;1;0,01;8513;2;1503;4,14;17;0,05;27149;74,84;0;0,00;0;0,00;;0;0,00;0;
antANT_5462130;02/11/2025 08:30;<##PersonalSubject##>;;;10598;2569;24,24;1;0,04;2857;1;321;3,03;5;0,05;7703;72,68;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5462120;01/11/2025 13:00;<##PersonalSubject##>;;;211964;54254;25,60;17;0,03;61597;26;2581;1,22;105;0,05;155024;73,14;0;0,00;0;0,00;;0;0,00;0;
antANT_5462118;01/11/2025 08:30;<##PersonalSubject##>;;;10672;2713;25,42;0;0,00;3045;0;27;0,25;2;0,02;7930;74,31;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5462114;01/11/2025 08:30;<##PersonalSubject##>;;;36552;8145;22,28;3;0,04;9109;6;1089;2,98;22;0,06;27296;74,68;0;0,00;0;0,00;;0;0,00;0;
burBUR_5462116;01/11/2025 08:30;<##PersonalSubject##>;;;10570;2884;27,28;0;0,00;3224;0;350;3,31;5;0,05;7331;69,36;0;0,00;0;0,00;;0;0,00;0;
istIST_5462110;01/11/2025 08:30;<##PersonalSubject##>;;;144024;35792;24,85;10;0,03;40699;19;5229;3,63;68;0,05;102935;71,47;0;0,00;0;0,00;;0;0,00;0;
ankANK_5462112;01/11/2025 08:30;<##PersonalSubject##>;;;24743;6734;27,22;3;0,04;7648;3;733;2,96;6;0,02;17270;69,80;0;0,00;0;0,00;;0;0,00;0;
istIST_20251031_YEU_5462872;31/10/2025 18:02;Son Gün! Güzellik Fırsatlarında Ödemede %15 Ekstra İndirim;;;186857;22099;11,83;82;0,37;24214;249;1638;0,88;231;0,12;162889;87,17;0;0,00;0;0,00;;0;0,00;0;
burBUR_20251031_YEU_5462862;31/10/2025 17:45;Son Gün! Bursa Güzellik Fırsatlarında Ödemede %15 Ekstra İndirim;;;31828;3554;11,17;15;0,42;3843;15;644;2,02;46;0,14;27584;86,67;0;0,00;0;0,00;;0;0,00;0;
antANT_20251031_YEU_5462866;31/10/2025 17:45;Son Gün! Antalya Güzellik Fırsatlarında Ödemede %15 Ekstra İndirim;;;31737;3311;10,43;14;0,42;3618;23;604;1,90;40;0,13;27782;87,54;0;0,00;0;0,00;;0;0,00;0;
izmIZM_20251031_YEU_5462858;31/10/2025 17:45;Son Gün! İzmir Güzellik Fırsatlarında Ödemede %15 Ekstra İndirim;;;77827;8529;10,96;32;0,38;9328;56;1803;2,32;85;0,11;67410;86,62;0;0,00;0;0,00;;0;0,00;0;
ankANK_20251031_YEU_5462860;31/10/2025 17:45;Son Gün! Ankara Güzellik Fırsatlarında Ödemede %15 Ekstra İndirim;;;68862;8260;12,00;18;0,22;9045;27;1343;1,95;57;0,08;59202;85,97;0;0,00;0;0,00;;0;0,00;0;
istIST_20251031_YEU_5462850;31/10/2025 17:30;Son Gün! Güzellik Fırsatlarında Ödemede %15 Ekstra İndirim;;;160340;20745;12,94;93;0,45;22708;342;5343;3,33;116;0,07;134136;83,66;0;0,00;0;0,00;;0;0,00;0;
ankANK_5462102;31/10/2025 08:30;<##PersonalSubject##>;;;24729;6601;26,69;8;0,12;7535;8;709;2,87;12;0,05;17407;70,39;0;0,00;0;0,00;;0;0,00;0;
antANT_5462108;31/10/2025 08:30;<##PersonalSubject##>;;;10541;2569;24,37;1;0,04;2896;5;315;2,99;10;0,09;7647;72,55;0;0,00;0;0,00;;0;0,00;0;
istIST_5462100;31/10/2025 08:30;<##PersonalSubject##>;;;143789;36817;25,60;9;0,02;42112;24;5272;3,67;36;0,03;101664;70,70;0;0,00;0;0,00;;0;0,00;0;
burBUR_5462106;31/10/2025 08:30;<##PersonalSubject##>;;;10451;2841;27,18;0;0,00;3202;0;357;3,42;6;0,06;7247;69,34;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5462104;31/10/2025 08:30;<##PersonalSubject##>;;;36274;7629;21,03;2;0,03;8577;6;1539;4,24;16;0,04;27090;74,68;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5462098;30/10/2025 13:00;<##PersonalSubject##>;;;211264;53114;25,14;27;0,05;60844;54;9161;4,34;72;0,03;148917;70,49;0;0,00;0;0,00;;0;0,00;0;
istIST_5462088;30/10/2025 08:30;<##PersonalSubject##>;;;143789;37161;25,84;2;0,01;42599;5;6587;4,58;79;0,05;99962;69,52;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5462092;30/10/2025 08:30;<##PersonalSubject##>;;;36258;7750;21,37;0;0,00;8795;0;1687;4,65;17;0,05;26804;73,93;0;0,00;0;0,00;;0;0,00;0;
ankANK_5462090;30/10/2025 08:30;<##PersonalSubject##>;;;24738;6844;27,67;0;0,00;7778;0;926;3,74;13;0,05;16955;68,54;0;0,00;0;0,00;;0;0,00;0;
burBUR_5462094;30/10/2025 08:30;<##PersonalSubject##>;;;10401;2864;27,54;0;0,00;3240;0;377;3,62;2;0,02;7158;68,82;0;0,00;0;0,00;;0;0,00;0;
antANT_5462096;30/10/2025 08:30;<##PersonalSubject##>;;;10639;2639;24,80;0;0,00;2941;0;390;3,67;5;0,05;7605;71,48;0;0,00;0;0,00;;0;0,00;0;
ankANK_5462080;29/10/2025 08:30;<##PersonalSubject##>;;;24708;6282;25,42;1;0,02;7083;1;679;2,75;13;0,05;17734;71,77;0;0,00;0;0,00;;0;0,00;0;
burBUR_5462084;29/10/2025 08:30;<##PersonalSubject##>;;;10442;2664;25,51;1;0,04;2978;2;350;3,35;6;0,06;7422;71,08;0;0,00;0;0,00;;0;0,00;0;
antANT_5462086;29/10/2025 08:30;<##PersonalSubject##>;;;10567;2547;24,10;0;0,00;2824;0;322;3,05;9;0,09;7689;72,76;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5462082;29/10/2025 08:30;<##PersonalSubject##>;;;36368;7413;20,38;4;0,05;8246;5;1445;3,97;26;0,07;27484;75,57;0;0,00;0;0,00;;0;0,00;0;
istIST_5462078;29/10/2025 08:30;<##PersonalSubject##>;;;143786;35037;24,37;19;0,05;39590;30;5594;3,89;95;0,07;103060;71,68;0;0,00;0;0,00;;0;0,00;0;
ankANK_5462070;28/10/2025 08:30;<##PersonalSubject##>;;;24567;6982;28,42;16;0,23;7980;16;693;2,82;5;0,02;16887;68,74;0;0,00;0;0,00;;0;0,00;0;
antANT_5462076;28/10/2025 08:30;<##PersonalSubject##>;;;10683;2625;24,57;3;0,11;2977;4;400;3,74;6;0,06;7652;71,63;0;0,00;0;0,00;;0;0,00;0;
istIST_5462068;28/10/2025 08:30;<##PersonalSubject##>;;;0;0;0,00;0;0,00;0;0;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
burBUR_5462074;28/10/2025 08:30;<##PersonalSubject##>;;;10415;2915;27,99;1;0,03;3297;1;323;3,10;2;0,02;7175;68,89;0;0,00;0;0,00;;0;0,00;0;
istIST_5462068;28/10/2025 08:30;<##PersonalSubject##>;;;0;0;0,00;0;0,00;0;0;0;0,00;0;0,00;0;0,00;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5462072;28/10/2025 08:30;<##PersonalSubject##>;;;36235;7941;21,92;0;0,00;8964;0;1208;3,33;23;0,06;27063;74,69;0;0,00;0;0,00;;0;0,00;0;
ankANK_20251027_YEU_5462844;27/10/2025 15:00;Grand Hamit Hotel'de Konforlu Konaklama Sizi Bekliyor!;;;68859;10213;14,83;96;0,94;11478;364;1118;1,62;90;0,13;57438;83,41;0;0,00;0;0,00;;0;0,00;0;
antANT_5462066;27/10/2025 08:30;<##PersonalSubject##>;;;10607;2571;24,24;0;0,00;2847;0;294;2,77;9;0,08;7733;72,90;0;0,00;0;0,00;;0;0,00;0;
burBUR_5462064;27/10/2025 08:30;<##PersonalSubject##>;;;10375;2792;26,91;0;0,00;3181;0;315;3,04;6;0,06;7262;70,00;0;0,00;0;0,00;;0;0,00;0;
ankANK_5462060;27/10/2025 08:30;<##PersonalSubject##>;;;24671;6771;27,45;1;0,01;7660;1;716;2,90;8;0,03;17176;69,62;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5462062;27/10/2025 08:30;<##PersonalSubject##>;;;36189;7631;21,09;0;0,00;8543;0;1364;3,77;17;0,05;27177;75,10;0;0,00;0;0,00;;0;0,00;0;
istIST_5462058;27/10/2025 08:30;<##PersonalSubject##>;;;143874;37594;26,13;18;0,05;42993;34;4462;3,10;46;0,03;101772;70,74;0;0,00;0;0,00;;0;0,00;0;
antANT_5462056;26/10/2025 08:30;<##PersonalSubject##>;;;10705;2679;25,03;0;0,00;3034;0;297;2,77;8;0,07;7721;72,13;0;0,00;0;0,00;;0;0,00;0;
istIST_5462048;26/10/2025 08:30;<##PersonalSubject##>;;;144057;37585;26,09;23;0,06;43217;55;5831;4,05;57;0,04;100584;69,82;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5462052;26/10/2025 08:30;<##PersonalSubject##>;;;36371;7894;21,70;4;0,05;8985;4;1501;4,13;11;0,03;26965;74,14;0;0,00;0;0,00;;0;0,00;0;
ankANK_5462050;26/10/2025 08:30;<##PersonalSubject##>;;;24803;6940;27,98;2;0,03;7995;2;652;2,63;11;0,04;17200;69,35;0;0,00;0;0,00;;0;0,00;0;
burBUR_5462054;26/10/2025 08:30;<##PersonalSubject##>;;;10500;2954;28,13;1;0,03;3376;1;359;3,42;9;0,09;7178;68,36;0;0,00;0;0,00;;0;0,00;0;
tatilTUMTR_5462046;25/10/2025 13:00;<##PersonalSubject##>;;;211072;52494;24,87;8;0,02;59722;12;8155;3,86;114;0,05;150309;71,21;0;0,00;0;0,00;;0;0,00;0;
burBUR_5462042;25/10/2025 08:30;<##PersonalSubject##>;;;10469;2958;28,25;0;0,00;3375;0;374;3,57;6;0,06;7131;68,12;0;0,00;0;0,00;;0;0,00;0;
antANT_5462044;25/10/2025 08:30;<##PersonalSubject##>;;;10513;2595;24,68;5;0,19;2925;25;362;3,44;6;0,06;7550;71,82;0;0,00;0;0,00;;0;0,00;0;
istIST_5462036;25/10/2025 08:30;<##PersonalSubject##>;;;143588;37472;26,10;15;0,04;42954;33;6526;4,54;67;0,05;99523;69,31;0;0,00;0;0,00;;0;0,00;0;
izmIZM_5462040;25/10/2025 08:30;<##PersonalSubject##>;;;36237;7897;21,79;4;0,05;8934;11;1600;4,42;18;0,05;26722;73,74;0;0,00;0;0,00;;0;0,00;0;
